id,text,source,created_at
804510240410652000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via guardian https://t.co/ORh47QEfha https://t.co/BZJF2TarDF,IFTTT,12/2/16 2:19
804509754039083000,businessinsider: Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via guardian https://t.co/H2sbFnNaW2 ‰Û_,IFTTT,12/2/16 2:17
804509258914078000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/LJXGIl6ABi,Put your button on any page! ,12/2/16 2:15
804509241159614000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via guardian https://t.co/yCbA9QMVPI https://t.co/ALfNsY3HFu,IFTTT,12/2/16 2:15
804509150357098000,"GOOD GET OUT, GO FREEZE, BY MEXICANS. surge of Mexican immigrants after Trump's win - Read at Business Insider: https://t.co/gbMOoQU5rB",Twitter for Android,12/2/16 2:15
804508893556699000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via @guardian https://t.co/U41HUfmpP2 via @bi_contributors,Twitter Web Client,12/2/16 2:14
804508769564684000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via @guardian https://t.co/CcmZ3WLejY https://t.co/p4AjF8HoE3,Business Insider,12/2/16 2:13
804508766095949000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via @guardian https://t.co/ZCaZGIK3JB https://t.co/XReXtPDJID,Business Insider,12/2/16 2:13
804508762081992000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via @guardian https://t.co/2C6P2yHLUV https://t.co/5Jsf1lj5M0,Business Insider,12/2/16 2:13
804508758252683000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via @guardian https://t.co/r4FMt9cVQ4 https://t.co/GSnrRCqI3z,Business Insider,12/2/16 2:13
804506870958485000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/5TVKlzfjVx,LinkedIn,12/2/16 2:05
804505641477779000,Mexican food in Canada is about to get a lot better.  https://t.co/Og95LDq50j https://t.co/Uv5UlJHluV,Twitter for iPhone,12/2/16 2:01
804505083056562000,Canada is bracing for a surge of Mexican immigrants after Trump‰Ûªs win ‰ÛÓ via @guardian https://t.co/0a7lguOZXb via @bi_contributors,Twitter Web Client,12/2/16 1:58
804504995487830000,Coddle the ne plus ultra about services spontaneous farewell canada immigration consultants open arms hyderabad!:‰Û_ https://t.co/7Z8oshwWTo,dlvr.it,12/2/16 1:58
804504313267703000,Wow ... $500.... I cany afford $500 and I'm a citizen.... Recent immigrant to Manitoba says $500 fee is a 'head tax' https://t.co/MLpuMbnSGD,Twitter for Android,12/2/16 1:55
804504083608600000,"Canada detains hundreds of children for immigration violations, report finds https://t.co/STOjZelxNy",Twitter for iPhone,12/2/16 1:54
804503637980540000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/RuCrjzZRz6,Twitter for iPhone,12/2/16 1:53
804503101633949000,Labour crisis looms in Canada‰Ûªs agricultural sector | Toronto Star https://t.co/N2KeHP1zZe,Buffer,12/2/16 1:51
804502857365995000,"India country of million minorities,if there's no sense of secularism there'll be a million mutinies: Ujjal Dosanjh https://t.co/8h3tRUrIGV",Twuffer,12/2/16 1:50
804502653204135000,@business Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/pm3r6uYwJ0,Google,12/2/16 1:49
804502513550508000,"Immigration is not the problem. Canada just ended visas with Mexico, you are going the wrong way. #TrumpRally",Twitter Web Client,12/2/16 1:48
804501591088857000,"The provincial government in Manitoba wants to impose a new $500 fee on immigrants.https://t.co/AWXuT6bQsv",Twitter Web Client,12/2/16 1:45
804499083230580000,As a Canadian I have no problems whatsoever with @realDonaldTrump 's immigration policy as a secure US makes Canada safer as well.,Twitter Web Client,12/2/16 1:35
804498110760239000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/R1ZPhna29Y #business #entrepreneur,IFTTT,12/2/16 1:31
804497982733295000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/WU517BEnTj #ROIMentor,IFTTT,12/2/16 1:30
804497892404850000,"@maxshby immigration takes six years, America and Canada are allies, yet Canada pulled out of the middle East in 2012",Twitter for Android,12/2/16 1:30
804497344314179000,"New post: ""Canada is bracing for a surge of Mexican immigrants after Trump's win"" https://t.co/BpGHoBPpgs",IFTTT,12/2/16 1:28
804497164441387000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/YzHtj5R6sj,IFTTT,12/2/16 1:27
804497140760412000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/n3BjpZxwna https://t.co/aZrJ8YqO45,IFTTT,12/2/16 1:27
804497120749158000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/AiSAhuYCyG https://t.co/9fZ3zAqU8Q,dlvr.it,12/2/16 1:27
804496952138276000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/co1CA6DJ3F,TrumpFirehose,12/2/16 1:26
804496924959195000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/RRnRgAXctL #pymes #business #negocios,IFTTT,12/2/16 1:26
804496853907767000,Canada is bracing for a surge of Mexican immigrants after Trump's win https://t.co/LYARytPumO,IFTTT,12/2/16 1:26
804496841798610000,The power structure canada immigration consultants harmony delhi: KfqVfEb https://t.co/Rr59WfaEGz,dlvr.it,12/2/16 1:26
804496836786581000,The latest Nexus Canada! https://t.co/llWUNXQjGz Thanks to @LabourMrktTrend @HansWobbe @TalentXpertsUK #immigration #canada,Paper.li,12/2/16 1:26
804496219477188000,"$500 fee hike for immigrants called cash grab, head tax: A new fee, and the tone of the government concerning‰Û_ https://t.co/1Cb3NuJGZv",dlvr.it,12/2/16 1:23
804495829855707000,".@FlorMarcelino said ""arrivals under the nominee program almost always have work shortly after they get to Manitoba"" https://t.co/rPOBxQp27I",Twitter Web Client,12/2/16 1:22
804489190066950000,"@davidakin this #Fraudster should be deported 4 illegal immigration, instead @JustinTrudeau puts her in charge of‰Û_ https://t.co/wqwYPPGV6H",Twitter for iPhone,12/2/16 0:55
804488084297420000,"@CTVVancouver The guy behind that is ""Dan Murray"". Dox here - https://t.co/cBDhR6EH9q",Twitter Web Client,12/2/16 0:51
804487956459188000,https://t.co/NL42DRDBfQ #Canada #immigration #fraud #citizenshipforsale,Twitter Web Client,12/2/16 0:50
804487543689359000,"@VancouverSun ""Immigration Watch Canada"" is likely this guy - https://t.co/cBDhR6EH9q (corresponds to the domain name reg)",Twitter Web Client,12/2/16 0:49
804487128134496000,"@BC411_ FYI, Immigration Watch Canada is this guy - https://t.co/cBDhR6EH9q",Twitter Web Client,12/2/16 0:47
804486354637877000,@rightsiderebel @MousseauJim Monsef should be outside of Canada looking online how not to have lied to Immigration! https://t.co/IqHZbP7h5g,Twitter for iPhone,12/2/16 0:44
804485022845730000,MaRSDD: ICYMI: TheEconomist profiles Canada's open immigration policies &amp; how they contribute to our economic succ‰Û_ https://t.co/ap5Ry1ss5G,IFTTT,12/2/16 0:39
804484281640898000,"@BeatlesGreenDay move to Canada with ""the stars""....oh wait.....they have strict immigration  policys.",Twitter for Android,12/2/16 0:36
804482968056053000,ICYMI: @TheEconomist profiles Canada's open immigration policies &amp; how they contribute to our economic success:‰Û_ https://t.co/LizUGhuVkU,TweetDeck,12/2/16 0:31
804482434716827000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/u84j7ZhlFI,Twitter Web Client,12/2/16 0:28
804481901515997000,Mexican visa lift expected to cost Canada $262M over a decade - Politics - CBC News https://t.co/7Ua2PUFz6b,Twitter for iPhone,12/2/16 0:26
804478074070978000,Wow!! This is not good at all! Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/C8sZ54oUQr,Twitter for iPad,12/2/16 0:11
804477262397640000,Mexican visa lift expected to cost Canada $262M over a decade - Politics - CBC News https://t.co/yzGTJItvh0,Twitter for iPhone,12/2/16 0:08
804472635979628000,#Canada:  Muslim Imam admits refugee resettlement is caliphate-building! https://t.co/praMxGDSKk #islam #islamophobia #tcot #immigration,Twitter Web Client,12/1/16 23:49
804472268055343000,Trump saves 1100 jobs...at Canada Office of Customs and Immigration,Twitter for Android,12/1/16 23:48
804468981532856000,"Canada Immigration Website Traffic Surges And Crashes In Wake Of Trump #fasttraffic,#sitetraffic,#website,#traffic https://t.co/YPO9y7OeYO",SocialCloudSuite,12/1/16 23:35
804468170019008000,Mexican visa lift expected to cost Canada $262M over a decade - Politics - CBC News https://t.co/Ks8osRGqyg,Twitter for iPhone,12/1/16 23:32
804465460712382000,Labour crisis looms in Canada's agricultural sector - https://t.co/vtzrwgqxgI #GoogleAlerts,Twitter Web Client,12/1/16 23:21
804463612496461000,"Great article by my colleagues on tax, immigration, the election, and moving to Canada  https://t.co/yQcNGR1JlG",LinkedIn,12/1/16 23:14
804463072949596000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/W29sianAOp,Facebook,12/1/16 23:11
804462967152488000,American Private Immigration Detention Centers Aren't Going Anywhere | VICE | Canada https://t.co/NldaUujyz8,Facebook,12/1/16 23:11
804461901698756000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/D8yf8EWnKK via @torontostar,Twitter Web Client,12/1/16 23:07
804461901698756000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/D8yf8EWnKK via @torontostar,Twitter Web Client,12/1/16 23:07
804456166281445000,"@MaryamMonsef you are an illegal immigrant who lied on her immigration papers, your opinion &amp; thoughts mean nothing in #Canada leave now",Twitter for iPhone,12/1/16 22:44
804455458601861000,Re: Immigration Into Canada: Not good enough. https://t.co/MlBOOxzrnE,Twitter Web Client,12/1/16 22:41
804455058708385000,"Immigration, Refugees and Citizenship Canada press release: https://t.co/UfIxETeMwp #Immigration #Refugees #Citizenship #Canada",Parliament Tweeter,12/1/16 22:40
804454834858577000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/uZ6yHXXGoN,Facebook,12/1/16 22:39
804453658234654000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/JqwMoJEQwA via @torontostar,Twitter Web Client,12/1/16 22:34
804451777810546000,Suppose a refugee who lied on her immigration paperwork says Canada is an illegal settlement on stolen land.  What's the ethical response?,Twitter Web Client,12/1/16 22:27
804450019226959000,"Global Affairs Canada,Immigration, Refugees and Citizenship Canada press release: https://t.co/RIAC6rAwnM #Global #Affairs",Parliament Tweeter,12/1/16 22:20
804449510650822000,"@tarajcarman @nkeung @nickeagland since when is it ""racist"" to criticize Canada's mass immigration policy which is leading to white genocide",Twitter Web Client,12/1/16 22:18
804446382534881000,Bad decision by our PM! Lifting the Mexican Visa Requirement will cost CDN taxpayers 262 million(net) over 10 yrs.  https://t.co/9EoAFPfhT9,Twitter for BlackBerry,12/1/16 22:05
804446126812237000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/TTLgHnRuIe,Twitter Web Client,12/1/16 22:04
804445493543641000,"Labour crisis looms in Canada‰Ûªs agricultural sectorhttps://t.co/xwlRB2ahL0 via @torontostar Farmers Feed the World program is a solution",Twitter Web Client,12/1/16 22:02
804441970840113000,"Mexican visa lift kicking in today expected to cost Canada $262M over a decadehttps://t.co/tZTehfxbHb",Twitter for Android,12/1/16 21:48
804440258884476000,"&gt;ima move to canada before trump be...no youre not you jocky cunt, canada has the immigration laws youre currentl‰Û_ https://t.co/jB1OdKlT1g",Twitter Web Client,12/1/16 21:41
804436547089080000,@laithalsoufi 3/3 This visa is required to show to an immigration officer at the Port of Entry in Canada https://t.co/DMlUEOlYAk,Hootsuite,12/1/16 21:26
804436220067528000,"@TheSyriaCmpgn @SyrCoalition Immigration Direct  (( Customer Care ))https://t.co/hE3doObJgw  @ServiceCanada_E @JusticeCanadaEN  #Equality",Twitter Web Client,12/1/16 21:25
804435682294788000,"Dear Immigration Canada, the majority of your illegal immigrants live in Oliver, BC.  #bcpoli #cdnpoli",Twitter Web Client,12/1/16 21:23
804435463385686000,"Not just airports. ""How do you know each other?"" Getting into Canada by car. cc: @CleverlyLemon, @TruckMechanic58 https://t.co/ppXFYauxhN",TweetDeck,12/1/16 21:22
804434422552403000,"Pathmaraj v. Canada (Citizenship and Immigration), 2016 FC 1273 (CanLII) https://t.co/mubCkTTdUS #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 21:18
804433785064333000,@MichelleRempel You must have #special #Doctors for #COSTOMERCARE !   @MSF_USA @UN Immigration Direct Customer Care https://t.co/hE3doObJgw,Twitter Web Client,12/1/16 21:15
804432385874022000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/KIxS2GHaHx,Buffer,12/1/16 21:10
804430462064074000,"There wasn't any immigration laws then, so your point it's invalid! Try to cross North Korea, Canada, Colombia... https://t.co/aWesrXbq73",Twitter for iPhone,12/1/16 21:02
804429208088739000,Immigration au CanadaåÊ: toujours possibleåÊ? https://t.co/YzeAuyNhkM via @Boursorama,Twitter Web Client,12/1/16 20:57
804424586544742000,New immigration rules so #Americans can #work in #Canada. #recruitment @globalnews https://t.co/4eEx1QiIH6,TweetDeck,12/1/16 20:39
804424583994449000,New immigration rules so #Americans can #work in #Canada. #recruitment @globalnews https://t.co/xYsCJ2ALHz,TweetDeck,12/1/16 20:39
804422576609099000,Canada Registration Authority Immigration Advisors https://t.co/5EYvLjCfiY https://t.co/ttshidMXep,Spokal,12/1/16 20:31
804421630982131000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/JqwMoJnf80 via @torontostar,Twitter Web Client,12/1/16 20:27
804418823772315000,MichelleRempel: https://t.co/72QDAsGw5d https://t.co/B8JOeRwsL4,IFTTT,12/1/16 20:16
804417833677582000,Immigration au Canada : toujours possible ? https://t.co/KhRPcHCPH7 https://t.co/AoIuCM9XXT,Facebook,12/1/16 20:12
804417813859287000,Immigration au Canada : toujours possible ? https://t.co/KhRPcHCPH7,dlvr.it,12/1/16 20:12
804417736218537000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/oDNFwr4GvP via @torontostar,Twitter Web Client,12/1/16 20:11
804416446247870000,https://t.co/wOOdfHAYR8 https://t.co/N9Qlli58Iz,Twitter for iPhone,12/1/16 20:06
804416369378869000,"MichelleRempel: Yes, the total cost was net of that figure. Read here. https://t.co/72QDAsGw5d https://t.co/NNpBKMoX2X",IFTTT,12/1/16 20:06
804415804494282000,"Yes, the total cost was net of that figure. Read here. https://t.co/wOOdfHAYR8 https://t.co/Z03QQRfyKf",Twitter for iPhone,12/1/16 20:04
804415167656300000,Canada Immigration Minister to ‰ÛÏSubstantially Increase  Immigration Numbers https://t.co/nEFw30MRaa https://t.co/okzXDEb1IC,Spokal,12/1/16 20:01
804413423668887000,Federal Crown alleging Zhou possessed and used a fake passport and provided misleading info to immigration to remain in Canada.,Twitter for iPad,12/1/16 19:54
804413204130656000,A total of three charges. Using and possessing a false passport. Lying to immigration so he could stay in Canada.,Twitter for iPhone,12/1/16 19:53
804412350552035000,His charges include possessing a false passport and providing misleading information to induce immigration to Canada.,Twitter for iPhone,12/1/16 19:50
804409981860802000,Get the latest news &amp; podcasts about immigration to Canada - Newsletter at https://t.co/FCmSqgwpFF https://t.co/0xmtmPLffY,Hootsuite,12/1/16 19:40
804409194166292000,All you must know about the new Express Entry System in just 3 minutes https://t.co/8OfEFM0QOE #canada #immigration,Hootsuite,12/1/16 19:37
804408880050507000,"@HealthierIn Leaving to go&amp;live in countries like NZ,Canada,Australia etc that have points systems for immigration. But we no entitled2 hav!",Twitter Web Client,12/1/16 19:36
804408562164367000,cherche permis sejour au canada by oussamasaber93 https://t.co/VWxAWroNNE,IFTTT,12/1/16 19:35
804406657669365000,@AsmaZhk migrate to Canada. American crashed our immigration website,Twitter for iPhone,12/1/16 19:27
804404180848902000,"Mexican visa lift expected to cost Canada $262M over a decade https://t.co/q1pgPXyzYO #canada",Hootsuite,12/1/16 19:17
804403849570045000,"Welcome to all our MEXICAN friends to CANADA, remember to follow the Immigration rules to avoid any situation durin‰Û_ https://t.co/U919004xcp",Twitter Web Client,12/1/16 19:16
804403283699920000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/QLqKZpWHHu #canada,Hootsuite,12/1/16 19:14
804401173633572000,"CANADA (Nov. 30, 2016) ‰ÛÒ Express Entry draw limited to provincial nominees https://t.co/RHJqLbUj8X",Hootsuite,12/1/16 19:05
804398601782771000,I don't care what race a person is excessive #immigration has negatively impacted #Canada. Take the rose colored gl‰Û_ https://t.co/jruPbF2Iv5,Twitter Web Client,12/1/16 18:55
804398048474316000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/JijCaZL9eG,Twitter Web Client,12/1/16 18:53
804395897765380000,#ExpressEntry Draw invitations candidates with Provincial Nomination to use for #Immigration to #Canada‰Û_ https://t.co/NuGxPkwClP,Buffer,12/1/16 18:45
804395006035312000,Get ready Canada! All of the illegals plaguing the US will soon be here. Mexican visa lift kicking in today. https://t.co/PUz1HLrvnx,Twitter Web Client,12/1/16 18:41
804394401531363000,Canada Immigration &amp; Visas - iam (immigration and migration) https://t.co/NqX7wmxvzZ https://t.co/JEeX2hWsny,Spokal,12/1/16 18:39
804392879120584000,I spoke to @guardian‰Ûªs @ashifa_k  about future of Mexican #immigration after Canada‰Ûªs decision to lift visa req https://t.co/gsvgINfrOl,TweetDeck,12/1/16 18:33
804391393095548000,Canada's Immigration Website Has Actually Crashed On Election Night https://t.co/SIAU5bwsL7 https://t.co/oBz6n0geSa,Crowdfire App,12/1/16 18:27
804390482440781000,"Canada will always have a robust immigration policy. We need it, considering birth rate in canada is so damn low. But policy will differ..",Twitter Web Client,12/1/16 18:23
804389970878152000,Canada comes to Silicon Valley to poach high-tech workers struggling with immigration problems https://t.co/MrjrEGCEF3 via @mercnews,Twitter Web Client,12/1/16 18:21
804389642623651000,"Des dÌ©pliants anti-immigration chinoise encore distribuÌ©s ÌÊ Richmond - https://t.co/oIuwoqYj4n@vancityhotshots",Tweetings for Android Tablets,12/1/16 18:20
804389191702507000,The thing about the conservative government in canada is their immigration policies tend to reflect their views on race.,Twitter Web Client,12/1/16 18:18
804387761721470000,"Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/sgtV4lEqOp 100% correct- under new #ExpressEntry rules, ag suffers #cdnimm",Twitter Web Client,12/1/16 18:12
804386228648943000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/HhdUuoDBTi,Twitter Web Client,12/1/16 18:06
804386191256776000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/jCCFpl6HTq,Twitter Web Client,12/1/16 18:06
804385090457505000,Mexican #visa lift expected to #cost #Canada $262M over a decade - #CBCnews https://t.co/mt6Gzi6NOZ #Topics #Immigration #tags_,Twitter Web Client,12/1/16 18:02
804385027077177000,"MaRS CEO Ilse Treurnicht says immigration, attracting foreign investment key to Canada‰Ûªs economic growth https://t.co/jmc97I2XRt",Hootsuite,12/1/16 18:01
804384546699386000,"@Valkyrie_77 @SilERabbit true, he stays pretty active. Protests in the US, immigration in Canada, wanted criminal in Russia...",Twitter for iPhone,12/1/16 17:59
804381854933520000,"Canada immigration site down when Trump elected president. :(@SHNSF site down when @HamiltonMusical tix go on sale‰Û_ https://t.co/vV1GeaJy9D",Twitter Web Client,12/1/16 17:49
804379954557243000,Reason number 1 to move to Canada: Immigration is easier than you think! https://t.co/wElDgr8ATw #Canada #Canucks #movingday #MovingForward,Twitter Web Client,12/1/16 17:41
804379828086591000,"""Immigration is a key aspect to what Canada is today"" - Dave Metcalf #Move4Dev _ÙÔè_ÙèÈ_ÙÔè_ÙèÈ_ÙÔè_ÙèÈ",Twitter for iPhone,12/1/16 17:41
804379463374999000,@Ranks98 doesn't necessarily correlate to Fidel Castro... immigration to Canada and the USA is popular for many other ethnicities as well,Twitter for iPhone,12/1/16 17:39
804379125251248000,"Desalegn v. Canada (Citizenship and Immigration), 2016 FC 1311 (CanLII) https://t.co/LT6GOfu96K #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 17:38
804379123187613000,"Gabriel v. Canada (Citizenship and Immigration), 2016 FC 1302 (CanLII) https://t.co/QUZHjFuIWs #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 17:38
804379119718977000,"Cai v. Canada (Citizenship and Immigration), 2016 FC 1227 (CanLII) https://t.co/4x4B8fz6au #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 17:38
804379117554647000,"He v. Canada (Citizenship and Immigration), 2016 FC 1196 (CanLII) https://t.co/MkdCaNkDtG #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 17:38
804379115604344000,"Chikhi c. Canada (CitoyennetÌ© et Immigration), 2016 CF 982 (CanLII) https://t.co/6J8ovpygNH #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 17:38
804379111909167000,"Khokhar c. Canada (Ministre de la CitoyennetÌ© et de l'Immigration), 1999 CanLII 8588 (CF) https://t.co/JjYWWaHTcR #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 17:38
804376046833434000,I will be watching Donald Trump in Indiana today_Ùªèas well as Ohio_Ù÷çhoping his immigration policy will rub off on Cana‰Û_ https://t.co/KffNjbM9Ww,Twitter for Android,12/1/16 17:26
804374603523039000,Madame Alida Aghassi de la #TCRI pour un portait du partage des responsabilitÌ©s en immigration Canada-QuÌ©bec ! #p2p https://t.co/sk6ThURedT,Twitter for iPhone,12/1/16 17:20
804374226933268000,Immigration has been the curse of Canada it is costing our healthcare system big 1.2 Trillion in debt with 36 milli‰Û_ https://t.co/GewOwr23Ys,Twitter for Android,12/1/16 17:18
804372054153854000,"@BBCNews The US, Canada, and UK, should have a trade and immigration agreement. Then make the EU pay for access to it...",Twitter for Android,12/1/16 17:10
804371281151860000,Put away the sway re services uncalled-for via canada immigration consultants vestibule hyderabad!: ROIaAf https://t.co/A5Qui3yyur,dlvr.it,12/1/16 17:07
804370593038606000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/393MVHE7JJ,Twitter for Android,12/1/16 17:04
804369491882717000,Canada immigration welfare intrusive creative delhi and abhinav: OALviwnp,dlvr.it,12/1/16 17:00
804367595159699000,"New Immigration court decision &gt; Telasco v Canada (Public Safety and Emergency Preparedness), 2016 CanLII 82394 (CA‰Û_ https://t.co/rHQk7nH7Uh",dlvr.it,12/1/16 16:52
804367154942537000,Donald Trump can take this healthcare advice.  Immigration killed healthcare in Canada it may be free at times but‰Û_ https://t.co/mZ5PjmfPLO,Twitter for Android,12/1/16 16:50
804366456641257000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/jxGQPiTKUK #soc1020,Twitter for iPhone,12/1/16 16:48
804365083841163000,Canada is expected to recive 500 000 legal immigration in 2017. Less than USA sure but you have 10 times our popula‰Û_ https://t.co/UT9NJCHM3u,Twitter for Android,12/1/16 16:42
804364296335589000,"""Richmond RCMP are investigating new anti-immigration flyers distributed in the city that target Chinese... https://t.co/fvScHKIaAX",Facebook,12/1/16 16:39
804364030190256000,https://t.co/nD4U37eBpi,Twitter Web Client,12/1/16 16:38
804363972149383000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/uxAw3e7kWR via @torontostar,Twitter Web Client,12/1/16 16:38
804363957129609000,Canada Immigration updates: #PRCard holders reminder-permanent residents  need a valid card in order to return check https://t.co/WoUwt7bdBV,Twitter for BlackBerryå¨,12/1/16 16:38
804363928650338000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/DxLkptW9uq via @torontostar,Twitter Web Client,12/1/16 16:37
804362884105011000,"Immigration narrative &amp; border security, @KellieLeitch's message might start to resenate https://t.co/00DlLqvHIA #cpcldr #cdnpoli",Twitter Web Client,12/1/16 16:33
804359734446985000,Mexican visa lift expected to cost Canada $262M over a decade - Politics - CBC News https://t.co/0xvgZQZLbK,Twitter for iPhone,12/1/16 16:21
804359697482452000,Labour crisis looms in Canada's agricultural sector - Toronto Star https://t.co/bFdsLJo57d,dlvr.it,12/1/16 16:21
804359691325227000,Labour crisis looms in Canada's agricultural sector - Toronto Star https://t.co/wAcGXIvvqj,dlvr.it,12/1/16 16:21
804359249937711000,Changes in Canada's Express Entry immigration program can be favourable for many aspirants. Talk to us today about‰Û_ https://t.co/JrL6ZKkTYt,Twitter for iPhone,12/1/16 16:19
804358415443263000,Canada's immigration website just crashed https://t.co/eeRw5A18TK https://t.co/IpI9xsZqmT,Crowdfire App,12/1/16 16:16
804358402331803000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/qUbgjEMAKh via @torontostar,Twitter Web Client,12/1/16 16:16
804357376476377000,@BarbeZbeul c'Ì©tait lÌ©gitime sa ne justifie pas la misÌ¬re et l'immigration la plus simple proche et adaptÌ© c france canada pays francophones,Twitter for iPhone,12/1/16 16:11
804356967561052000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/3HEHHN4NMz via @torontostar,Twitter Web Client,12/1/16 16:10
804356744243773000,@parko160 @realDonaldTrump Because Canada has decent immigration laws so they can't leave. lol.,Twitter Web Client,12/1/16 16:09
804356744243773000,@parko160 @realDonaldTrump Because Canada has decent immigration laws so they can't leave. lol.,Twitter Web Client,12/1/16 16:09
804356591764049000,@nationalpost @nparts Canada has reputation as having a multicultural society n generous immigration system; but now there's Sino-forest. ..,Mobile Web (M5),12/1/16 16:08
804355721869529000,https://t.co/pKP0UzE76C @CitImmCanada,Twitter for Android,12/1/16 16:05
804355671705718000,Canada need a better foreign workers program | https://t.co/OIZzmTKfAV | Chinese newspaper. https://t.co/1tImeW2zWF #TFWP #immigration,Hootsuite,12/1/16 16:05
804355536758009000,Des dÌ©pliants anti-immigration chinoise encore distribuÌ©s ÌÊ Richmond https://t.co/UOX1xk8GjW,dlvr.it,12/1/16 16:04
804355224085348000,"ISMAIL v Canada (Citizenship and Immigration), 2016 FC 1294 (CanLII) https://t.co/uwUTxBIGIP #CourfÌ©dÌ©rale #justice",IFTTT,12/1/16 16:03
804354047121690000,Did you hear the news of this week's #ExpressEntry draw? This draw invited provincial nominees only:‰Û_ https://t.co/wGH3awK0XV,Twitter Web Client,12/1/16 15:58
804353984395956000,Des dÌ©pliants anti-immigration chinoise encore distribuÌ©s ÌÊ Richmond https://t.co/8r19bSKcRj,IFTTT,12/1/16 15:58
804353382911774000,Labour crisis looms in Canada‰Ûªs agricultural sector https://t.co/Wh5Y0q8XZ2 via @torontostar,Twitter Web Client,12/1/16 15:56
804353015100690000,Navigating the Ontario School System for Newcomers to Canada. https://t.co/q94OfAoD3A #immigration #ontarioschools https://t.co/U4D0V6kHTp,Twitter Web Client,12/1/16 15:54
804350913444007000,"Labour crisis re Canada‰Ûªs agricultural sector. Answer is local food production #workercoops https://t.co/A0WkyMe6Hd via @torontostar",Twitter for Android,12/1/16 15:46
804349590887485000,Mexican visa lift expected to cost Canada $262M over a decade - Politics - CBC News https://t.co/OHI3wiwLM7 #IRCC #cdnimm,Twitter for BlackBerry,12/1/16 15:41
804349324213751000,"Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/7VdvUDfBxv, Do you agree with this?",Twitter Web Client,12/1/16 15:39
804349031564673000,Labour crisis looms in Canada‰Ûªs agricultural sector #cdnpoli https://t.co/BbUZ0tpOpq,Twitter Web Client,12/1/16 15:38
804348899196542000,Mexican visa lift kicking in today expected to cost Canada $262M over a decade https://t.co/bYoqsNBQIF #hw... by #CBCAlerts via @c0nvey,Put your button on any page! ,12/1/16 15:38
804348763355709000,https://t.co/I9E9LuTZrv,Twitter for iPad,12/1/16 15:37
